"tenure","monthlycharges","totalcharges","gender.Male","seniorcitizen.1","partner.Yes","dependents.Yes","phoneservice.Yes","multiplelines.No phone service","multiplelines.Yes","internetservice.Fiber optic","internetservice.No","onlinesecurity.No internet service","onlinesecurity.Yes","onlinebackup.No internet service","onlinebackup.Yes","deviceprotection.No internet service","deviceprotection.Yes","techsupport.No internet service","techsupport.Yes","streamingtv.No internet service","streamingtv.Yes","streamingmovies.No internet service","streamingmovies.Yes","contract.One year","contract.Two year","paperlessbilling.Yes","paymentmethod.Credit card (automatic)","paymentmethod.Electronic check","paymentmethod.Mailed check","churn"
1.10556179189492,-1.48944044456913,-0.467269485988576,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,"No"
-1.01883378707839,0.82951406536795,-0.694087014562122,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,"Yes"
-0.0791972809940439,1.42881314905592,0.443569939428696,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,"No"
1.30983059756543,-1.4994287626306,-0.444257405580079,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,"No"
1.63666068663825,0.661377377999935,1.62181949383181,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,"No"
-0.977980025944292,0.346745359063749,-0.713485444578919,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Yes"
1.43239188096774,1.55200240514734,2.3449707952237,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,"No"
-1.0596875482125,-0.660410045467431,-0.873993596946475,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Yes"
1.55495316437004,0.533193962877785,1.42688189938872,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,"No"
-0.855418742541986,-0.683716120944185,-0.779661802979079,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Yes"
1.39153811983363,-0.212600452378361,0.695550002938316,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,"No"
0.533609136017489,0.546511720293073,0.572641550351888,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,"No"
-0.692003698005577,0.699665930568889,-0.397523816465326,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Yes"
-0.160904803262248,-0.167653021101763,-0.264106957218371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,"No"
1.55495316437004,1.6968330170386,2.60958755028712,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,"Yes"
-0.651149936871475,0.73296032410711,-0.426144814352966,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"Yes"
0.0842177635423648,1.10086337270445,0.428073365049563,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,"Yes"
0.411047852615182,-0.648757007729053,-0.0855970617952269,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,"No"
0.656170419419795,0.211903065233954,0.615029891142878,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,"No"
0.615316658285693,1.49706665580928,1.27805714429985,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,"Yes"
0.288486569212876,0.831178785044861,0.546414872969178,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,"Yes"
-1.01883378707839,-1.48611100521531,-0.928730424045301,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,"No"
-0.977980025944292,0.070401892696516,-0.737406479993918,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,"No"
-1.26395635388301,-1.50275820198442,-0.985506857500178,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,"Yes"
0.00251024127416045,1.00597435112052,0.394375520906098,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,"No"
1.14641555302902,0.042101658189028,0.747648643554857,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,"No"
-0.896272503676088,-1.48611100521531,-0.910883868429847,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,"No"
1.59580692550415,-1.32962735558567,-0.235862843113914,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,"No"
-1.1413950704807,-1.47279324780002,-0.960277813661189,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,"Yes"
-1.26395635388301,0.155302596218979,-0.963425901732487,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Yes"
0.451901613749285,-0.443996487468996,-0.0401271418358544,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,"No"
1.10556179189492,1.16245800075016,1.64897729585532,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,"Yes"
-0.365173608932759,-0.344113306854333,-0.452504509541506,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,"No"
1.63666068663825,-1.50442292166133,-0.330615860133104,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,"No"
-0.406027370066861,-0.277524519777891,-0.421178816268666,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,"No"
-1.26395635388301,-1.31298015881656,-0.982979519189418,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"No"
1.51409940323594,-1.35293343106242,-0.234554834689925,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,"No"
0.737877941688,-0.971712625049795,-0.218681376527608,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,"No"
-1.22310259274891,-0.652086447082876,-0.951365620670615,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Yes"
-0.692003698005577,0.358398396802126,-0.499947526954015,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No"
-0.0383435198599417,-1.47112852812311,-0.724060360142362,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,"No"
1.39153811983363,1.34557716521037,2.16870003286535,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,"Yes"
-1.30481011501711,-0.284183398485536,-0.994130845244789,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,"No"
-1.1822488316148,-0.329130829762134,-0.918997954585445,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Yes"
-0.977980025944292,-1.4844462855384,-0.93134644089328,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,"No"
1.30983059756543,0.281821291664218,1.08478227242964,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,"No"
-0.160904803262248,-1.46779908876929,-0.744478593337185,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,"No"
1.02385426962672,1.20407599267293,1.65957438105307,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,"No"
-0.732857459139679,0.754601679906953,-0.436076810521567,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,"Yes"
-0.528588653469168,-1.48611100521531,-0.828523676987103,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,"No"
-0.896272503676088,0.511552607077942,-0.614054634721393,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"Yes"
1.63666068663825,-0.121040870148254,1.02288465345033,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,"No"
-0.56944241460327,0.791225512798996,-0.267277214923973,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,"Yes"
-0.93712626481019,-1.50109348230751,-0.914830063336122,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,"No"
-0.93712626481019,0.353404237771393,-0.713086391161431,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"No"
0.656170419419795,1.5603260035319,1.36254562063587,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,"No"
-0.896272503676088,0.185267550403378,-0.668015524619546,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"No"
-0.773711220273781,1.01429794950508,-0.422154280178082,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,"Yes"
-1.1413950704807,0.46161101677061,-0.847789089198071,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Yes"
-1.1413950704807,0.186932270080289,-0.888625555587717,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Yes"
1.63666068663825,0.912750049213502,1.87657076162954,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,"No"
0.778731702822102,0.696336491215067,0.966529443047244,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,"No"
1.10556179189492,-0.783599301558848,0.0933783959483202,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Yes"
-0.896272503676088,0.699665930568889,-0.633275707663751,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"Yes"
1.18726931416312,0.584800272862028,1.18064377116408,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"No"
0.901292986224409,0.659712658323024,0.994064128853943,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,"No"
0.0433640024082626,-0.122705589825165,-0.09233663062392,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"No"
-1.26395635388301,0.486581811924276,-0.95901414450581,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"Yes"
-1.26395635388301,-1.48944044456913,-0.985329500425739,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,"No"
0.533609136017489,0.658047938646113,0.716500307356457,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,"No"
-1.1005413093466,0.180273391372645,-0.840096226094266,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,"Yes"
1.06470803076082,0.0737313320503379,0.766315475639592,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"No"
1.55495316437004,-0.665404204498164,0.361830497746489,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,"No"
-1.22310259274891,0.203579466849399,-0.936844510200898,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"No"
-1.26395635388301,-0.487279199068683,-0.971983380574183,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Yes"
0.656170419419795,1.26234118136482,1.18037773555242,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,"No"
-0.814564981407883,-0.207606293347628,-0.66577639155475,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,"No"
0.0842177635423648,0.987662434674499,0.432507291910545,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,"Yes"
0.0433640024082626,-1.48111684618457,-0.718983513886537,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,"No"
-1.26395635388301,-1.47279324780002,-0.98510780408269,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,"No"
1.22812307529723,1.53868464773205,2.03909635071884,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,"No"
0.37019409148108,0.280156571987307,0.336579284273195,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,"Yes"
-1.1413950704807,0.608106348338782,-0.852422542767797,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,"No"
-0.324319847798657,0.658047938646113,-0.13481364995213,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,"No"
-0.732857459139679,-1.4994287626306,-0.863551699188862,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,"No"
-1.1822488316148,-1.48611100521531,-0.968281051645262,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,"No"
-0.56944241460327,-0.985030382465084,-0.748934689832472,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"Yes"
-0.977980025944292,0.0554194156043165,-0.751838911926415,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,"No"
0.125071524676467,-1.37457478686227,-0.640702535155896,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,"No"
-1.26395635388301,0.380039752601969,-0.960433001101324,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Yes"
-0.977980025944292,-0.667068924175075,-0.841847627204354,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,"No"
1.59580692550415,1.31561221102597,2.29240659228676,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,"No"
0.451901613749285,0.931061965659524,0.79673221390593,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,"No"
-0.692003698005577,0.656383218969202,-0.413995854753875,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,"Yes"
1.30983059756543,1.18909351558073,1.93394577521065,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,"No"
1.06470803076082,-0.302495314931557,0.41004945235967,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,"No"
-0.56944241460327,-0.490608638422505,-0.610263627255253,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"No"
1.43239188096774,0.831178785044861,1.83165508252779,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"No"
-0.93712626481019,0.659712658323024,-0.669345702677841,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"Yes"
1.55495316437004,1.61359703319305,2.49494837129642,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,"No"
-0.692003698005577,1.21572903041131,-0.327246075718758,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,"Yes"
0.656170419419795,-1.48611100521531,-0.578804916176584,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,"No"
-0.814564981407883,0.318445124556261,-0.665399507771567,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,"No"
1.59580692550415,0.912750049213502,1.92569867124922,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,"No"
-1.26395635388301,-0.470632002299572,-0.971761684231133,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Yes"
0.533609136017489,-1.33628623429331,-0.511608754598399,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,"No"
0.125071524676467,-1.45947549038473,-0.666064596800714,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,"No"
-0.93712626481019,0.145314278157513,-0.73082209860536,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,"No"
-0.814564981407883,1.17744047784236,-0.491877780067028,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,"Yes"
1.35068435869953,1.49207249677854,2.21046762389581,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,"No"
-1.22310259274891,0.89277341309057,-0.908290021216173,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,"Yes"
-0.201758564396351,-0.518908872929992,-0.42155570005185,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"No"
0.329340330346978,-0.477290881007216,-0.0969035752907317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,"No"
-1.1005413093466,0.36505727550977,-0.839098592550545,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,"Yes"
-0.977980025944292,-1.48777572489222,-0.925870541219967,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,"No"
1.06470803076082,1.10585753173518,1.42626114962819,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,"No"
0.819585463956204,1.18909351558073,1.33121992736303,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,"No"
0.37019409148108,1.55033768547043,1.00430649990281,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,"No"
-0.487734892335066,1.13082832688885,-0.0931790767275066,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,"No"
-1.26395635388301,-0.483949759714861,-0.971939041305573,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"No"
-1.1413950704807,0.539852841585429,-0.846724946751435,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Yes"
-1.0596875482125,-1.50109348230751,-0.946776506369498,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,"No"
-0.977980025944292,-1.50608764133824,-0.9264691213462,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,"No"
-0.56944241460327,0.163626194603534,-0.462325657538581,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,"No"
0.819585463956204,-0.525567751637637,0.138759637370473,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,"No"
-0.0383435198599417,0.995986033059054,0.326824645179034,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,"No"
-0.120051042128146,-1.46280492973855,-0.703775144753368,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,"No"
0.165925285810569,1.3805362784255,0.706014070330234,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,"No"
-0.651149936871475,1.17910519751927,-0.313633920255543,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,"Yes"
0.411047852615182,1.4554486638865,1.03933452210457,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,"No"
-1.26395635388301,-1.46613436909237,-0.98501912554547,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,"Yes"
-1.1005413093466,0.689677612507423,-0.806065837436228,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"Yes"
0.165925285810569,-1.4844462855384,-0.698498771788799,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,"No"
-1.1413950704807,0.193591148787933,-0.869537500451188,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Yes"
-0.93712626481019,0.0121367040046296,-0.751240331800183,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"No"
-1.26395635388301,0.33342760164846,-0.961053750861861,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"No"
-0.814564981407883,-0.512249994222348,-0.740887112579789,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"No"
-0.365173608932759,0.305127367140973,-0.215267252844652,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,"No"
1.22812307529723,0.922738367274968,1.54715216549287,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,"No"
0.206779046944671,1.1391519252734,0.546902604923887,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,"Yes"
-0.0383435198599417,0.801213830860463,0.19558041009396,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,"No"
-0.324319847798657,1.13748720559649,0.0732483679994611,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,"Yes"
0.533609136017489,1.04426290368947,0.981915169254852,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,"No"
1.51409940323594,1.35889492262566,2.10915239512236,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,"No"
-1.22310259274891,-1.47612268715384,-0.977813994396374,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,"No"
1.18726931416312,1.37887155874859,1.90907144552054,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,"Yes"
0.37019409148108,1.33558884714891,0.933031125612523,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,"Yes"
0.492755374883387,-0.517244153253081,0.010153588767684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,"No"
1.63666068663825,0.0171308630353624,1.11389100227199,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,"No"
0.778731702822102,0.171949792988089,0.585455598980127,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,"No"
1.59580692550415,1.15246968268869,2.20439314409626,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,"No"
-0.406027370066861,1.06923369884314,-0.0705660497364973,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,"Yes"
-1.22310259274891,-0.317477792023757,-0.948572246748196,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,"Yes"
-1.26395635388301,-0.443996487468996,-0.971406970082255,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"No"
1.39153811983363,0.208573625880132,1.10704058527177,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,"No"
-0.528588653469168,0.786231353768263,-0.206754113271566,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"Yes"
-0.855418742541986,0.496570129985742,-0.641345454550738,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"No"
-0.977980025944292,-1.49276988392295,-0.929838905760546,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,"Yes"
-1.1822488316148,-1.47612268715384,-0.966884364684053,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,"No"
0.778731702822102,0.484917092247365,0.787664833475221,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"No"
-0.692003698005577,0.368386714863592,-0.485714621730262,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Yes"
1.30983059756543,0.987662434674499,1.70231743599294,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,"No"
